ID_CLIENTE,DIAS_VENCIMIENTO,DIAS_PAGO_REAL,MONTO_CUOTA_MXN,MONTO_PAGADO_MXN
104867,-210,-211,2087.82,2087.82
104867,-240,-229,2565.47,2565.47
104867,-270,-265,2264.75,2264.75
104867,-300,-303,2267.7,2267.7
104867,-330,-329,1772.74,1772.74
104867,-360,-359,1707.42,1707.42
104868,-30,-17,2742.1,2742.1
104868,-60,-49,820.61,820.61
104868,-90,-86,2179.04,2179.04
104868,-120,-121,2334.94,2334.94
104868,-150,-152,2325.05,2325.05
104868,-180,-166,1998.46,1998.46
104868,-210,-214,712.4,712.4
104868,-240,-243,1445.78,1445.78
104868,-270,-273,1793.95,1793.95
104868,-300,-294,2695.79,1347.9
104868,-330,-323,1034.13,1034.13
104868,-360,-363,2648.68,2648.68
104868,-390,-382,1347.91,1347.91
104869,-30,-27,557.95,557.95
104869,-60,-61,588.39,588.39
104869,-90,-95,1834.01,1834.01
104869,-120,-108,2508.01,2508.01
104869,-150,-144,1430.51,1430.51
104869,-180,-180,737.71,737.71
104869,-210,-212,663.87,663.87
104869,-240,-244,2125.76,2125.76
104869,-270,-266,2334.54,2334.54
104869,-300,-300,2621.62,2621.62
104869,-330,-321,2354.23,2354.23
104869,-360,-359,2540.27,2540.27
104869,-390,-384,1818.74,1818.74
104869,-420,-415,2257.39,2257.39
104869,-450,-450,1812.45,1812.45
104869,-480,-466,2096.95,2096.95
104869,-510,-513,2431.2,2431.2
104869,-540,-540,1206.43,1206.43
104870,-30,-29,1301.33,1301.33
104870,-60,-62,705.51,705.51
104870,-90,-87,2537.34,2537.34
104870,-120,-124,1368.87,684.44
104870,-150,-149,1620.97,1620.97
104870,-180,-177,2419.45,2419.45
104870,-210,-212,1164.58,1164.58
104870,-240,-244,1727.76,1727.76
104870,-270,-273,1275.48,1275.48
104870,-300,-298,1377.44,688.72
104871,-30,-33,1181.26,1181.26
104871,-60,-64,772.5,772.5
104871,-90,-81,1284.24,1284.24
104871,-120,-110,2624.92,1312.46
104871,-150,-145,772.22,772.22
104871,-180,-167,2736.56,2736.56
104871,-210,-202,1256.24,1256.24
104871,-240,-239,2968.27,2968.27
104871,-270,-270,2521.96,1260.98
104871,-300,-289,2224.84,2224.84
104871,-330,-331,2806.99,2806.99
104871,-360,-362,2145.62,2145.62
104871,-390,-394,805.99,805.99
104871,-420,-419,1525.37,1525.37
104871,-450,-450,2645.45,2645.45
104872,-30,-33,2755.29,2755.29
104872,-60,-62,1344.44,1344.44
104872,-90,-92,2745.37,2745.37
104872,-120,-125,1331.59,1331.59
104872,-150,-150,2184.11,2184.11
104872,-180,-178,1102.18,551.09
104872,-210,-211,1483.36,1483.36
104872,-240,-239,2421.88,2421.88
104872,-270,-256,2522.91,2522.91
104872,-300,-299,1495.34,1495.34
104872,-330,-329,2025.56,2025.56
104872,-360,-346,2110.4,2110.4
104872,-390,-390,569.16,569.16
104872,-420,-419,2779.58,1389.79
104872,-450,-451,2418.17,2418.17
104872,-480,-483,1275.15,1275.15
104873,-30,-20,1819.69,1819.69
104873,-60,-59,1933.31,1933.31
104873,-90,-91,1854.89,1854.89
104873,-120,-122,853.19,853.19
104873,-150,-151,1413.65,1413.65
104873,-180,-185,1404.25,1404.25
104874,-30,-30,2023.12,2023.12
104874,-60,-64,1845.63,1845.63
104874,-90,-77,2928.97,2928.97
104874,-120,-124,2585.22,2585.22
104874,-150,-140,2822.47,2822.47
104874,-180,-171,1293.77,646.88
104874,-210,-214,1160.33,1160.33
104874,-240,-233,540.25,540.25
104874,-270,-271,2299.05,2299.05
104874,-300,-300,1187.59,1187.59
104875,-30,-32,584.06,584.06
104875,-60,-46,2389.15,2389.15
104875,-90,-88,1901.01,1901.01
104875,-120,-116,863.78,863.78
104875,-150,-137,2748.81,2748.81
104875,-180,-182,797.28,398.64
104876,-30,-34,2611.14,2611.14
104876,-60,-60,1924.65,1924.65
104876,-90,-93,1393.95,1393.95
104876,-120,-125,2740.38,2740.38
104876,-150,-151,602.77,602.77
104876,-180,-184,2498.97,2498.97
104876,-210,-196,1795.98,1795.98
104876,-240,-242,772.82,772.82
104876,-270,-265,683.4,683.4
104876,-300,-303,2374.98,2374.98
104876,-330,-321,995.13,995.13
104876,-360,-354,1156.35,1156.35
104876,-390,-393,1608.15,1608.15
104876,-420,-419,1439.11,1439.11
104876,-450,-450,1551.07,1551.07
104876,-480,-485,854.15,854.15
104876,-510,-513,699.43,699.43
104876,-540,-527,1717.68,1717.68
104876,-570,-568,1383.81,1383.81
104876,-600,-605,1196.92,1196.92
104876,-630,-632,1323.05,661.53
104877,-30,-31,2342.77,2342.77
104877,-60,-59,827.62,827.62
104877,-90,-91,1233.49,1233.49
104877,-120,-117,1796.96,1796.96
104877,-150,-152,2936.34,2936.34
104877,-180,-183,1508.49,1508.49
104877,-210,-214,804.82,402.41
104877,-240,-244,671.47,671.47
104877,-270,-269,2388.23,2388.23
104877,-300,-288,2672.51,2672.51
104877,-330,-335,708.67,708.67
104877,-360,-348,1708.04,1708.04
104877,-390,-383,934.4,934.4
104877,-420,-406,1618.4,1618.4
104877,-450,-440,682.8,682.8
104877,-480,-479,2248.83,1124.41
104877,-510,-514,1785.9,1785.9
104877,-540,-540,2825.01,2825.01
104877,-570,-572,518.16,259.08
104877,-600,-601,2503.95,2503.95
104878,-30,-21,1970.78,1970.78
104878,-60,-60,1851.85,1851.85
104878,-90,-84,2068.17,2068.17
104878,-120,-122,588.73,294.36
104878,-150,-154,1882.25,1882.25
104878,-180,-181,731.96,731.96
104878,-210,-204,1861.22,1861.22
104879,-30,-32,514.85,514.85
104879,-60,-62,2543.6,2543.6
104879,-90,-89,1935.42,1935.42
104879,-120,-124,516.12,258.06
104879,-150,-153,2777.86,2777.86
104879,-180,-179,842.31,842.31
104879,-210,-211,2336.53,2336.53
104879,-240,-243,1551.24,1551.24
104879,-270,-272,2729.34,2729.34
104879,-300,-302,1853.52,1853.52
104879,-330,-335,1565.24,1565.24
104879,-360,-361,711.37,711.37
104879,-390,-393,1060.12,1060.12
104879,-420,-419,606.96,606.96
104879,-450,-449,674.36,674.36
104879,-480,-484,1216.76,1216.76
104879,-510,-510,816.48,816.48
104879,-540,-544,2711.56,2711.56
104879,-570,-573,1662.67,1662.67
104879,-600,-599,2064.39,2064.39
104879,-630,-634,1887.97,943.99
104880,-30,-32,2314.63,2314.63
104880,-60,-60,672.17,672.17
104880,-90,-92,1076.01,1076.01
104880,-120,-120,2306.48,2306.48
104880,-150,-149,539.8,539.8
104880,-180,-182,1842.36,1842.36
104880,-210,-211,2486.37,1243.19
104880,-240,-244,2757.69,2757.69
104880,-270,-269,1692.44,1692.44
104880,-300,-303,1331.21,1331.21
104881,-30,-33,1256.19,1256.19
104881,-60,-65,979.94,979.94
104881,-90,-89,969.94,969.94
104881,-120,-124,1652.08,1652.08
104881,-150,-150,2007.76,2007.76
104881,-180,-179,1501.5,1501.5
104881,-210,-209,2767.62,2767.62
104881,-240,-244,799.23,799.23
104881,-270,-269,2929.73,2929.73
104881,-300,-299,1019.33,1019.33
104881,-330,-335,2481.24,2481.24
104881,-360,-364,2076.43,2076.43
104881,-390,-395,2903.11,2903.11
104881,-420,-425,968.29,968.29
104881,-450,-452,2566.72,2566.72
104882,-30,-33,1930.36,1930.36
104882,-60,-64,2191.81,2191.81
104882,-90,-93,2842.46,2842.46
104882,-120,-123,2075.98,2075.98
104882,-150,-149,944.06,944.06
104882,-180,-179,2418.39,2418.39
104882,-210,-213,1472.09,1472.09
104882,-240,-245,831.59,415.8
104882,-270,-272,2995.85,2995.85
104882,-300,-305,921.22,921.22
104882,-330,-329,1438.08,1438.08
104882,-360,-359,2988.27,2988.27
104882,-390,-393,779.16,779.16
104882,-420,-421,1944.36,1944.36
104883,-30,-32,1971.78,1971.78
104883,-60,-50,1140.52,1140.52
104883,-90,-95,2655.79,2655.79
104883,-120,-117,1523.75,1523.75
104883,-150,-152,1812.61,1812.61
104883,-180,-185,1301.96,1301.96
104883,-210,-213,1160.61,580.31
104883,-240,-238,1102.33,1102.33
104883,-270,-269,1868.72,1868.72
104883,-300,-286,991.21,495.6
104883,-330,-334,1412.57,706.29
104883,-360,-361,1039.4,519.7
104883,-390,-378,2552.92,2552.92
104883,-420,-425,1650.51,1650.51
104883,-450,-454,2144.18,2144.18
104883,-480,-483,1991.9,1991.9
104884,-30,-22,2753.55,2753.55
104884,-60,-53,2492.36,2492.36
104884,-90,-76,2312.29,2312.29
104884,-120,-118,2890.98,2890.98
104884,-150,-155,931.2,931.2
104884,-180,-183,2887.15,2887.15
104884,-210,-198,1759.0,1759.0
104884,-240,-240,640.89,640.89
104884,-270,-275,699.78,349.89
104885,-30,-33,2759.27,2759.27
104885,-60,-59,2077.26,2077.26
104885,-90,-77,2512.52,2512.52
104885,-120,-122,1369.66,684.83
104885,-150,-152,1088.59,1088.59
104885,-180,-179,1768.3,1768.3
104885,-210,-197,1019.71,1019.71
104885,-240,-228,1961.76,1961.76
104885,-270,-269,1077.41,538.71
104885,-300,-294,1499.4,1499.4
104885,-330,-318,2132.53,2132.53
104886,-30,-24,2009.74,2009.74
104886,-60,-53,526.01,526.01
104886,-90,-93,2521.2,2521.2
104886,-120,-106,2490.47,2490.47
104886,-150,-149,2829.89,2829.89
104886,-180,-185,758.64,758.64
104886,-210,-203,2707.43,2707.43
104886,-240,-242,624.8,624.8
104886,-270,-257,2417.05,2417.05
104886,-300,-289,720.66,720.66
104886,-330,-319,2864.85,2864.85
104886,-360,-360,1604.43,1604.43
104886,-390,-389,1566.86,1566.86
104887,-30,-31,1420.45,1420.45
104887,-60,-59,2733.32,2733.32
104887,-90,-84,2434.65,2434.65
104887,-120,-115,634.15,634.15
104887,-150,-152,1115.88,1115.88
104887,-180,-179,1856.65,1856.65
104887,-210,-209,1782.97,1782.97
104887,-240,-229,2533.19,1266.6
104887,-270,-271,1102.47,1102.47
104887,-300,-286,1446.89,1446.89
104887,-330,-331,596.84,596.84
104887,-360,-354,538.21,538.21
104887,-390,-383,1447.85,1447.85
104887,-420,-419,1936.5,968.25
104887,-450,-441,1085.46,1085.46
104887,-480,-478,1728.0,1728.0
104887,-510,-513,2308.36,1154.18
104887,-540,-540,1618.33,1618.33
104887,-570,-561,2378.02,2378.02
104887,-600,-604,1545.99,1545.99
104887,-630,-625,1690.89,1690.89
104887,-660,-663,2266.72,2266.72
104888,-30,-29,2806.69,2806.69
104888,-60,-63,803.61,803.61
104888,-90,-93,1375.22,1375.22
104888,-120,-123,1260.17,1260.17
104888,-150,-151,2850.15,1425.07
104888,-180,-180,1300.84,1300.84
104889,-30,-30,515.46,515.46
104889,-60,-54,2777.97,2777.97
104889,-90,-90,1626.9,1626.9
104889,-120,-119,1760.25,1760.25
104889,-150,-149,2958.3,1479.15
104889,-180,-181,1361.15,1361.15
104889,-210,-203,1162.44,1162.44
104889,-240,-230,1796.63,1796.63
104889,-270,-258,2195.78,2195.78
104889,-300,-301,1309.54,654.77
104889,-330,-333,2463.02,2463.02
104889,-360,-363,2647.09,2647.09
104890,-30,-17,1648.32,1648.32
104890,-60,-60,1337.63,668.81
104890,-90,-81,605.22,605.22
104890,-120,-123,872.22,872.22
104890,-150,-152,2782.51,2782.51
104890,-180,-179,1698.35,1698.35
104890,-210,-211,558.45,558.45
104890,-240,-238,670.26,670.26
104890,-270,-275,933.36,933.36
104890,-300,-286,2276.23,2276.23
104890,-330,-331,2237.88,2237.88
104890,-360,-359,1001.78,1001.78
104890,-390,-377,587.53,587.53
104890,-420,-410,1362.28,1362.28
104890,-450,-443,950.53,950.53
104890,-480,-482,867.35,867.35
104890,-510,-509,1145.46,1145.46
104890,-540,-529,2323.7,2323.7
104890,-570,-565,1711.65,1711.65
104890,-600,-604,2460.76,2460.76
104890,-630,-627,1509.34,1509.34
104890,-660,-664,1141.25,1141.25
104891,-30,-33,1597.69,1597.69
104891,-60,-61,2535.77,2535.77
104891,-90,-94,907.63,453.81
104891,-120,-120,676.62,676.62
104891,-150,-149,1949.44,1949.44
104891,-180,-180,754.28,754.28
104891,-210,-209,1251.07,1251.07
104891,-240,-242,896.01,896.01
104891,-270,-272,1897.6,1897.6
104891,-300,-304,2093.19,2093.19
104891,-330,-332,2283.68,2283.68
104891,-360,-363,1799.63,1799.63
104891,-390,-390,779.15,779.15
104891,-420,-421,1655.71,1655.71
104891,-450,-455,2008.41,2008.41
104891,-480,-480,907.64,907.64
104892,-30,-32,839.42,839.42
104892,-60,-60,2545.78,2545.78
104892,-90,-94,1766.93,1766.93
104892,-120,-119,2915.32,2915.32
104892,-150,-152,1394.6,1394.6
104892,-180,-180,2340.49,1170.24
104892,-210,-209,1295.78,1295.78
104892,-240,-245,2821.63,2821.63
104892,-270,-274,2080.4,2080.4
104893,-30,-29,2754.29,2754.29
104893,-60,-48,2725.34,2725.34
104893,-90,-86,2087.56,2087.56
104893,-120,-115,835.46,835.46
104893,-150,-154,1680.04,1680.04
104893,-180,-184,2414.2,2414.2
104893,-210,-196,1529.28,1529.28
104894,-30,-30,816.35,816.35
104894,-60,-65,2764.93,2764.93
104894,-90,-90,2779.94,2779.94
104894,-120,-119,1548.7,1548.7
104894,-150,-154,2278.02,2278.02
104894,-180,-181,1161.21,1161.21
104894,-210,-214,2631.73,2631.73
104894,-240,-244,2848.93,2848.93
104894,-270,-275,2333.92,2333.92
104895,-30,-31,597.76,597.76
104895,-60,-64,1389.09,1389.09
104895,-90,-93,2294.01,2294.01
104895,-120,-122,1330.12,665.06
104895,-150,-149,1182.56,1182.56
104895,-180,-179,809.59,809.59
104895,-210,-210,1543.44,1543.44
104896,-30,-31,2558.04,1279.02
104896,-60,-61,1229.49,1229.49
104896,-90,-90,2523.8,2523.8
104896,-120,-119,1919.53,1919.53
104896,-150,-152,658.27,658.27
104896,-180,-183,1282.39,1282.39
104896,-210,-211,616.17,616.17
104896,-240,-243,2681.16,2681.16
104896,-270,-269,714.05,714.05
104896,-300,-302,1613.08,1613.08
104896,-330,-334,2062.45,2062.45
104896,-360,-362,2225.87,1112.94
104896,-390,-395,2172.37,2172.37
104896,-420,-425,2954.76,1477.38
104896,-450,-452,1959.68,1959.68
104896,-480,-483,648.42,648.42
104897,-30,-33,2933.16,2933.16
104897,-60,-60,1951.74,1951.74
104897,-90,-93,1460.53,730.26
104897,-120,-119,1141.66,1141.66
104897,-150,-155,2883.62,1441.81
104897,-180,-185,1245.52,1245.52
104897,-210,-211,1271.27,1271.27
104897,-240,-241,2216.07,2216.07
104897,-270,-273,741.55,370.78
104897,-300,-303,2451.12,2451.12
104897,-330,-335,1598.68,799.34
104897,-360,-363,1508.84,1508.84
104897,-390,-394,915.5,915.5
104897,-420,-423,985.51,985.51
104897,-450,-455,1626.16,1626.16
104897,-480,-484,1422.24,1422.24
104897,-510,-513,760.98,760.98
104897,-540,-539,2052.46,2052.46
104897,-570,-571,1167.7,1167.7
104897,-600,-604,628.06,628.06
104897,-630,-630,819.14,819.14
104897,-660,-660,1177.63,1177.63
104898,-30,-23,1824.75,1824.75
104898,-60,-48,2074.93,2074.93
104898,-90,-78,1447.03,1447.03
104898,-120,-106,927.98,927.98
104898,-150,-141,1566.19,1566.19
104898,-180,-170,1087.6,1087.6
104898,-210,-215,2786.62,2786.62
104898,-240,-231,2494.48,2494.48
104898,-270,-272,966.48,966.48
104898,-300,-304,2119.26,2119.26
104898,-330,-334,1823.45,1823.45
104898,-360,-349,1792.97,1792.97
104898,-390,-390,2195.23,2195.23
104898,-420,-416,573.4,573.4
104898,-450,-449,1592.68,1592.68
104899,-30,-30,955.17,955.17
104899,-60,-64,777.54,388.77
104899,-90,-94,2040.47,2040.47
104899,-120,-123,1089.79,1089.79
104899,-150,-152,683.28,341.64
104899,-180,-184,1768.23,1768.23
104899,-210,-212,2518.6,2518.6
104899,-240,-243,1004.32,1004.32
104900,-30,-30,1716.34,1716.34
104900,-60,-61,1537.32,1537.32
104900,-90,-91,2794.07,2794.07
104900,-120,-125,817.47,817.47
104900,-150,-149,2439.7,2439.7
104901,-30,-17,1075.63,1075.63
104901,-60,-55,1928.91,1928.91
104901,-90,-79,1911.76,1911.76
104901,-120,-119,2186.09,2186.09
104901,-150,-149,1465.05,1465.05
104901,-180,-180,516.01,516.01
104901,-210,-212,2930.08,2930.08
104901,-240,-238,984.71,492.35
104901,-270,-272,1356.96,1356.96
104901,-300,-303,1904.3,1904.3
104901,-330,-333,1395.33,1395.33
104901,-360,-362,2365.69,2365.69
104901,-390,-383,2846.28,2846.28
104901,-420,-415,2099.03,2099.03
104902,-30,-31,2290.2,2290.2
104902,-60,-64,822.59,822.59
104902,-90,-92,1192.18,1192.18
104902,-120,-120,682.68,341.34
104902,-150,-151,1847.82,1847.82
104902,-180,-185,1313.55,1313.55
104903,-30,-30,1146.91,1146.91
104903,-60,-63,911.49,911.49
104903,-90,-92,975.42,975.42
104903,-120,-122,2583.53,2583.53
104903,-150,-153,2204.57,1102.29
104903,-180,-180,2412.9,2412.9
104904,-30,-20,723.96,723.96
104904,-60,-61,2122.35,2122.35
104904,-90,-90,2529.01,2529.01
104904,-120,-114,2609.41,2609.41
104904,-150,-142,2293.67,2293.67
104905,-30,-32,1272.13,1272.13
104905,-60,-59,2898.11,2898.11
104905,-90,-86,666.71,333.35
104905,-120,-115,1348.3,1348.3
104905,-150,-155,1980.67,1980.67
104905,-180,-181,1717.63,1717.63
104905,-210,-211,2959.88,2959.88
104905,-240,-241,2760.92,2760.92
104905,-270,-269,2766.7,1383.35
104905,-300,-299,2333.18,2333.18
104905,-330,-333,1580.03,1580.03
104905,-360,-352,892.78,892.78
104905,-390,-391,1622.04,1622.04
104905,-420,-417,948.1,948.1
104905,-450,-444,2110.12,2110.12
104905,-480,-467,1909.44,1909.44
104905,-510,-511,2826.35,2826.35
104905,-540,-536,659.86,659.86
104906,-30,-30,1418.16,1418.16
104906,-60,-59,1531.02,1531.02
104906,-90,-89,1072.0,1072.0
104906,-120,-122,1573.95,1573.95
104906,-150,-153,774.23,774.23
104906,-180,-183,1020.08,1020.08
104906,-210,-214,2273.21,2273.21
104906,-240,-240,640.5,640.5
104906,-270,-269,792.93,792.93
104906,-300,-301,1812.17,1812.17
104906,-330,-333,930.73,465.37
104906,-360,-361,659.11,659.11
104906,-390,-390,2639.72,2639.72
104907,-30,-33,1684.43,1684.43
104907,-60,-60,1384.43,1384.43
104907,-90,-93,1600.96,1600.96
104907,-120,-124,618.59,618.59
104907,-150,-151,1178.74,1178.74
104907,-180,-185,540.03,540.03
104907,-210,-209,1928.41,1928.41
104907,-240,-242,1511.53,1511.53
104908,-30,-28,543.51,543.51
104908,-60,-62,1589.89,1589.89
104908,-90,-78,916.24,916.24
104908,-120,-124,1947.47,1947.47
104908,-150,-155,2272.67,2272.67
104908,-180,-184,1691.49,845.74
104908,-210,-213,2181.66,2181.66
104908,-240,-245,2277.75,1138.88
104908,-270,-275,1947.01,1947.01
104908,-300,-287,1583.46,1583.46
104908,-330,-325,1483.9,1483.9
104908,-360,-364,1400.07,1400.07
104908,-390,-389,1815.16,1815.16
104908,-420,-419,1094.45,1094.45
104909,-30,-27,567.69,567.69
104909,-60,-63,2889.57,2889.57
104909,-90,-89,1207.4,1207.4
104909,-120,-123,651.08,651.08
104909,-150,-153,2075.92,2075.92
104909,-180,-181,2060.89,2060.89
104909,-210,-199,595.76,595.76
104909,-240,-242,606.93,606.93
104909,-270,-259,2466.08,2466.08
104910,-30,-30,1074.96,1074.96
104910,-60,-62,1207.88,1207.88
104910,-90,-88,1271.62,1271.62
104910,-120,-115,1556.07,1556.07
104910,-150,-142,1361.04,1361.04
104910,-180,-179,718.89,718.89
104910,-210,-210,821.17,821.17
104910,-240,-228,1977.61,1977.61
104910,-270,-265,1845.0,1845.0
104910,-300,-295,1962.13,1962.13
104910,-330,-319,1540.82,1540.82
104910,-360,-361,1236.07,1236.07
104910,-390,-381,1888.0,1888.0
104910,-420,-421,581.59,581.59
104910,-450,-439,1392.83,1392.83
104910,-480,-480,1234.72,1234.72
104910,-510,-496,1563.56,781.78
104910,-540,-536,1817.88,1817.88
104910,-570,-573,1441.6,1441.6
104910,-600,-599,2049.96,2049.96
104910,-630,-629,1364.62,1364.62
104910,-660,-658,743.21,743.21
104911,-30,-22,2410.86,2410.86
104911,-60,-54,1396.54,1396.54
104911,-90,-77,2944.57,2944.57
104911,-120,-111,1629.04,1629.04
104911,-150,-136,637.04,637.04
104911,-180,-183,644.73,644.73
104911,-210,-203,2693.76,2693.76
104911,-240,-245,722.57,361.29
104911,-270,-273,1800.15,1800.15
104911,-300,-293,1449.52,1449.52
104911,-330,-318,1848.62,1848.62
104911,-360,-359,755.78,755.78
104911,-390,-395,2977.4,1488.7
104911,-420,-414,2011.57,2011.57
104911,-450,-439,856.28,856.28
104911,-480,-469,2630.96,2630.96
104911,-510,-508,1256.22,1256.22
104911,-540,-534,2103.76,1051.88
104911,-570,-565,2608.58,2608.58
104911,-600,-591,1449.41,1449.41
104912,-30,-19,613.74,613.74
104912,-60,-46,1184.25,1184.25
104912,-90,-90,1788.23,1788.23
104912,-120,-118,2891.43,2891.43
104912,-150,-139,2959.79,2959.79
104912,-180,-174,2682.06,2682.06
104912,-210,-211,1917.86,958.93
104912,-240,-233,1330.46,1330.46
104912,-270,-265,1754.97,877.48
104913,-30,-35,2246.37,2246.37
104913,-60,-62,1347.64,1347.64
104913,-90,-94,1192.14,1192.14
104913,-120,-122,1851.33,1851.33
104913,-150,-149,2892.85,2892.85
104913,-180,-185,1014.87,1014.87
104914,-30,-31,1628.74,1628.74
104914,-60,-60,1337.1,1337.1
104914,-90,-78,2421.4,2421.4
104914,-120,-122,1860.46,930.23
104914,-150,-150,1562.73,781.36
104914,-180,-182,2066.44,2066.44
104914,-210,-209,2893.94,2893.94
104914,-240,-245,2287.77,2287.77
104914,-270,-273,2016.4,2016.4
104914,-300,-301,2913.49,2913.49
104914,-330,-335,2344.47,2344.47
104914,-360,-365,1714.13,1714.13
104914,-390,-379,589.86,589.86
104914,-420,-418,1414.19,1414.19
104914,-450,-446,2913.04,2913.04
104914,-480,-470,1872.56,1872.56
104914,-510,-514,1450.02,1450.02
104915,-30,-31,866.1,433.05
104915,-60,-59,2391.67,2391.67
104915,-90,-91,832.25,416.13
104915,-120,-121,826.28,826.28
104915,-150,-151,2682.71,2682.71
104915,-180,-182,2796.07,2796.07
104915,-210,-211,1802.16,1802.16
104915,-240,-239,2659.45,2659.45
104915,-270,-275,850.01,850.01
104915,-300,-300,1920.5,1920.5
104915,-330,-329,2114.8,2114.8
104915,-360,-361,2444.62,2444.62
104915,-390,-395,1310.36,1310.36
104915,-420,-425,1740.11,1740.11
104915,-450,-449,2599.67,1299.83
104915,-480,-479,2788.94,2788.94
104915,-510,-513,1910.37,1910.37
104915,-540,-545,2912.63,1456.32
104915,-570,-572,2592.62,2592.62
104916,-30,-33,1099.43,1099.43
104916,-60,-59,2715.01,2715.01
104916,-90,-95,1703.02,1703.02
104916,-120,-124,664.29,664.29
104916,-150,-151,1249.85,1249.85
104916,-180,-180,2821.18,1410.59
104916,-210,-214,2560.05,2560.05
104916,-240,-245,1427.1,1427.1
104916,-270,-274,795.13,397.56
104916,-300,-299,1355.06,1355.06
104916,-330,-332,1251.62,1251.62
104916,-360,-363,1928.46,1928.46
104916,-390,-393,1733.44,1733.44
104916,-420,-422,2928.91,2928.91
104916,-450,-450,1019.96,1019.96
104917,-30,-16,2882.68,2882.68
104917,-60,-59,998.54,998.54
104917,-90,-95,1553.18,1553.18
104917,-120,-113,569.29,569.29
104917,-150,-149,2108.82,2108.82
104917,-180,-179,1508.94,1508.94
104918,-30,-29,1277.26,638.63
104918,-60,-59,1932.04,1932.04
104918,-90,-93,2332.83,2332.83
104918,-120,-122,2502.72,1251.36
104918,-150,-153,2256.22,2256.22
104918,-180,-181,2223.8,1111.9
104918,-210,-209,2255.83,2255.83
104918,-240,-243,2067.2,2067.2
104918,-270,-272,2602.23,2602.23
104918,-300,-302,2031.92,2031.92
104918,-330,-334,1042.23,1042.23
104918,-360,-363,723.7,723.7
104918,-390,-390,2406.86,2406.86
104918,-420,-423,2065.67,2065.67
104918,-450,-455,1087.7,1087.7
104919,-30,-33,915.39,915.39
104919,-60,-61,1535.03,1535.03
104919,-90,-80,1924.07,1924.07
104919,-120,-111,1132.34,1132.34
104919,-150,-142,2407.38,2407.38
104919,-180,-166,2962.08,2962.08
